time,level,spatial_ref,no2_conc,o3_conc,co_conc,no_conc,so2_conc
2022-01-24 20:00:00,0.0,0.0,4.639541,63.937737,184.96808,0.073717415,1.6136192
2022-01-24 21:00:00,0.0,0.0,4.4269924,63.660408,185.45439,0.06930898,1.5894862
2022-01-24 22:00:00,0.0,0.0,4.164873,63.395332,185.10237,0.06115459,1.5508832
2022-01-24 23:00:00,0.0,0.0,3.8766136,63.244034,184.08318,0.04953196,1.5126078
2022-01-25 00:00:00,0.0,0.0,3.6332862,63.086292,182.58386,0.03961974,1.469867
2022-01-25 01:00:00,0.0,0.0,3.3980699,62.934586,181.37938,0.033417422,1.4476132
2022-01-25 02:00:00,0.0,0.0,3.2314157,62.857838,180.59273,0.030501056,1.4198409
2022-01-25 03:00:00,0.0,0.0,3.11961,62.75887,179.68489,0.028707994,1.4090344
2022-01-25 04:00:00,0.0,0.0,3.0951662,62.62883,179.27802,0.032442793,1.4088664
2022-01-25 05:00:00,0.0,0.0,3.2133844,62.319054,179.6614,0.05336136,1.4297068
2022-01-25 06:00:00,0.0,0.0,3.4733377,61.99076,180.09222,0.120848656,1.4613343
2022-01-25 07:00:00,0.0,0.0,3.7917352,62.00791,180.34659,0.24291193,1.486142
2022-01-25 08:00:00,0.0,0.0,3.8856046,62.30006,179.30733,0.42949045,1.520394
2022-01-25 09:00:00,0.0,0.0,3.7068512,63.128544,177.93016,0.6133529,1.5281119
2022-01-25 10:00:00,0.0,0.0,3.412904,64.36454,176.29309,0.68474114,1.5057067
2022-01-25 11:00:00,0.0,0.0,3.2439861,65.57538,174.99466,0.6740258,1.4900156
2022-01-25 12:00:00,0.0,0.0,3.1735678,66.62888,173.43312,0.6183275,1.4776561
2022-01-25 13:00:00,0.0,0.0,3.256232,67.404335,172.93575,0.52332103,1.4704657
2022-01-25 14:00:00,0.0,0.0,3.5049183,67.76134,173.4347,0.41430858,1.4823871
2022-01-25 15:00:00,0.0,0.0,3.8758924,67.62691,174.39221,0.29343167,1.4903241
2022-01-25 16:00:00,0.0,0.0,4.321285,66.907814,176.77257,0.18677871,1.5026765
2022-01-25 17:00:00,0.0,0.0,4.707202,65.87736,180.36642,0.11864445,1.5344677
2022-01-25 18:00:00,0.0,0.0,4.907947,64.81865,183.18343,0.10133575,1.5507709
2022-01-25 19:00:00,0.0,0.0,4.86631,64.11447,184.61446,0.092008114,1.5668918
2022-01-25 20:00:00,0.0,0.0,4.683813,63.705578,184.98048,0.08024221,1.5752937
2022-01-25 21:00:00,0.0,0.0,4.415952,63.415733,184.81624,0.06799264,1.5573008
2022-01-25 22:00:00,0.0,0.0,4.144378,63.268593,184.49753,0.054869097,1.5131422
2022-01-25 23:00:00,0.0,0.0,3.863168,63.184,183.31123,0.040171705,1.4742572
2022-01-26 00:00:00,0.0,0.0,3.6095898,63.08044,181.36827,0.028319549,1.4341617
2022-01-26 01:00:00,0.0,0.0,3.397983,62.919155,180.37265,0.022856023,1.4268007
2022-01-26 02:00:00,0.0,0.0,3.2311006,62.723858,179.48956,0.018398497,1.4179015
2022-01-26 03:00:00,0.0,0.0,3.126957,62.53439,178.63962,0.016463337,1.4135298
2022-01-26 04:00:00,0.0,0.0,3.1155288,62.38286,178.22423,0.018652663,1.4231585
2022-01-26 05:00:00,0.0,0.0,3.2276328,62.127625,178.38525,0.0363152,1.4426527
2022-01-26 06:00:00,0.0,0.0,3.4679441,61.807495,178.90788,0.086666115,1.4714637
2022-01-26 07:00:00,0.0,0.0,3.7498832,61.660225,178.78119,0.18694228,1.4929448
2022-01-26 08:00:00,0.0,0.0,3.843293,61.858864,177.50656,0.3418712,1.4954566
2022-01-26 09:00:00,0.0,0.0,3.6527815,62.64138,175.6233,0.5007463,1.4839984
2022-01-26 10:00:00,0.0,0.0,3.3862057,63.86485,173.94481,0.5783241,1.4613429
2022-01-26 11:00:00,0.0,0.0,3.2513592,65.06453,172.81627,0.5834489,1.4346831
2022-01-26 12:00:00,0.0,0.0,3.2113228,66.07599,172.09898,0.5472449,1.4057554
2022-01-26 13:00:00,0.0,0.0,3.3135808,66.69522,172.00076,0.47507355,1.3921909
2022-01-26 14:00:00,0.0,0.0,3.56337,66.93316,172.13922,0.375407,1.3876576
2022-01-26 15:00:00,0.0,0.0,3.919181,66.668564,173.58646,0.2525038,1.3875629
2022-01-26 16:00:00,0.0,0.0,4.285292,66.008385,175.58661,0.13895728,1.3862998
2022-01-26 17:00:00,0.0,0.0,4.6088834,65.14199,178.94656,0.07192365,1.4103026
2022-01-26 18:00:00,0.0,0.0,4.7379947,64.21185,180.77817,0.05136827,1.4159933
2022-01-26 19:00:00,0.0,0.0,4.643507,63.590897,181.86281,0.045737877,1.4151634
2022-01-26 20:00:00,0.0,0.0,4.4592004,63.25041,182.27956,0.040251896,1.41414
2022-01-26 21:00:00,0.0,0.0,4.241297,63.096226,182.3997,0.033793498,1.3883232
2022-01-26 22:00:00,0.0,0.0,3.6574047,62.942158,181.71361,0.027432857,1.360096
2022-01-26 23:00:00,0.0,0.0,3.71806,62.751938,180.636,0.020311007,1.3249623
2022-01-27 00:00:00,0.0,0.0,3.483985,62.52754,179.64175,0.015224907,1.2882504
2022-01-27 01:00:00,0.0,0.0,3.2760446,62.42315,179.21156,0.011467769,1.2683381
2022-01-27 02:00:00,0.0,0.0,3.1114757,62.31895,178.13525,0.009493495,1.2592291
2022-01-27 03:00:00,0.0,0.0,2.9981294,62.163692,177.11601,0.009317939,1.2470843
2022-01-27 04:00:00,0.0,0.0,2.9650598,61.934067,177.1608,0.013394226,1.2553785
2022-01-27 05:00:00,0.0,0.0,3.101847,61.778114,177.74367,0.02862308,1.2862622
2022-01-27 06:00:00,0.0,0.0,3.349105,61.511524,178.23349,0.08240074,1.3185806
2022-01-27 07:00:00,0.0,0.0,3.5968134,61.270924,178.38947,0.20936537,1.349107
2022-01-27 08:00:00,0.0,0.0,3.674921,61.322536,177.44974,0.37323627,1.3742205
2022-01-27 09:00:00,0.0,0.0,3.512923,62.008926,176.48062,0.52269125,1.3871619
2022-01-27 10:00:00,0.0,0.0,3.2669618,63.30353,174.37875,0.5798493,1.3801838
2022-01-27 11:00:00,0.0,0.0,3.1284258,64.449554,173.20084,0.56811935,1.3753101
2022-01-27 12:00:00,0.0,0.0,3.1018696,65.46634,172.46951,0.512156,1.3748704
2022-01-27 13:00:00,0.0,0.0,3.195062,66.289856,172.03532,0.4318415,1.3884178
2022-01-27 14:00:00,0.0,0.0,3.410528,66.74481,172.14389,0.33210462,1.3962044
2022-01-27 15:00:00,0.0,0.0,3.7405207,66.813675,173.2754,0.21433443,1.4203331
2022-01-27 16:00:00,0.0,0.0,4.088911,66.320335,175.43364,0.12276791,1.4401679
2022-01-27 17:00:00,0.0,0.0,4.398461,65.41087,178.21213,0.06336954,1.4733977
2022-01-27 18:00:00,0.0,0.0,4.6150017,64.26504,180.5782,0.044760015,1.5002915
2022-01-27 19:00:00,0.0,0.0,4.6193237,63.40426,181.87813,0.040061854,1.5195539
2022-01-27 20:00:00,0.0,0.0,4.502174,62.96387,182.3875,0.035667147,1.5353371
2022-01-27 21:00:00,0.0,0.0,4.270993,62.828068,182.18065,0.028484806,1.5213253
2022-01-27 22:00:00,0.0,0.0,4.0136538,62.717422,181.27042,0.021952752,1.4956648
2022-01-27 23:00:00,0.0,0.0,3.7776442,62.580986,179.81511,0.014773685,1.4659784
2022-01-28 00:00:00,0.0,0.0,3.5266027,62.511757,178.18121,0.010231299,1.4290755
2022-01-28 01:00:00,0.0,0.0,3.299199,62.58651,176.72029,0.0077361697,1.4044503
2022-01-28 02:00:00,0.0,0.0,3.1198256,62.470505,175.7689,0.0063457694,1.3900948
2022-01-28 03:00:00,0.0,0.0,2.9778259,62.431553,174.62401,0.006248567,1.3698611
2022-01-28 04:00:00,0.0,0.0,2.9436681,62.38939,174.18492,0.00882398,1.3736576
2022-01-28 05:00:00,0.0,0.0,3.0104263,62.24672,173.8547,0.023107124,1.398541
2022-01-28 06:00:00,0.0,0.0,3.2262979,62.078598,174.24222,0.081765555,1.4241308
2022-01-28 07:00:00,0.0,0.0,3.517846,62.13629,173.88065,0.1967535,1.4525237
2022-01-28 08:00:00,0.0,0.0,3.6414762,62.41715,172.96355,0.34362274,1.4603424
2022-01-28 09:00:00,0.0,0.0,3.4780154,63.156532,171.66747,0.4907267,1.4428046
2022-01-28 10:00:00,0.0,0.0,3.1884704,64.596695,170.11911,0.5598274,1.407652
2022-01-28 11:00:00,0.0,0.0,2.9936168,65.9108,166.15993,0.5478342,1.3941972
2022-01-28 12:00:00,0.0,0.0,2.892898,67.06221,167.30792,0.4909037,1.3645135
2022-01-28 13:00:00,0.0,0.0,2.9251153,68.04664,166.96614,0.41119635,1.3590819
2022-01-28 14:00:00,0.0,0.0,3.090123,68.5704,166.85036,0.3111902,1.3562559
2022-01-28 15:00:00,0.0,0.0,3.362171,68.52222,168.15266,0.19446515,1.3618523
2022-01-28 16:00:00,0.0,0.0,3.6787317,67.93309,169.56598,0.10639475,1.369945
2022-01-28 17:00:00,0.0,0.0,3.9432185,67.134514,171.41022,0.04970799,1.3830957
2022-01-28 18:00:00,0.0,0.0,4.088504,66.185745,172.72299,0.028537923,1.411888
2022-01-28 19:00:00,0.0,0.0,4.0734715,65.47211,173.36928,0.023310902,1.4348303
2022-01-28 20:00:00,0.0,0.0,3.9375145,65.07299,173.4124,0.019236336,1.4315888
2022-01-28 21:00:00,0.0,0.0,3.7240825,64.837234,172.83766,0.01605326,1.423196
2022-01-28 22:00:00,0.0,0.0,3.4841442,64.72169,171.78648,0.013351814,1.3898475
2022-01-28 23:00:00,0.0,0.0,3.253274,64.6141,170.55995,0.010170674,1.3512206
2022-01-29 00:00:00,0.0,0.0,3.0226088,64.55062,169.51817,0.008259383,1.3089685
2022-01-29 01:00:00,0.0,0.0,2.826937,64.532936,168.24112,0.006409282,1.2846668
2022-01-29 02:00:00,0.0,0.0,2.6693203,64.482666,167.51451,0.0055566737,1.2603889
2022-01-29 03:00:00,0.0,0.0,2.5414546,64.48777,166.6635,0.005163922,1.2443057
2022-01-29 04:00:00,0.0,0.0,2.4813318,64.35803,166.54945,0.0071331463,1.2500767
2022-01-29 05:00:00,0.0,0.0,2.4837632,64.25857,166.13696,0.019272178,1.2818382
2022-01-29 06:00:00,0.0,0.0,2.561146,64.11604,166.51631,0.057065643,1.3044577
2022-01-29 07:00:00,0.0,0.0,2.6616793,64.24441,166.43987,0.129338,1.3190411
2022-01-29 08:00:00,0.0,0.0,2.677076,64.58808,165.92822,0.23587766,1.3271301
2022-01-29 09:00:00,0.0,0.0,2.5887523,65.29329,164.8271,0.34768593,1.3092563
2022-01-29 10:00:00,0.0,0.0,2.4392514,66.48605,163.63994,0.39919454,1.2751743
2022-01-29 11:00:00,0.0,0.0,2.3619113,67.615166,162.59941,0.39863715,1.2522954
2022-01-29 12:00:00,0.0,0.0,2.3177855,68.622,161.89989,0.36783087,1.2204617
2022-01-29 13:00:00,0.0,0.0,2.3645804,69.40308,161.82774,0.3138318,1.212314
2022-01-29 14:00:00,0.0,0.0,2.481113,69.853065,162.30426,0.2375288,1.2123219
2022-01-29 15:00:00,0.0,0.0,2.6555412,69.96463,163.22404,0.15477335,1.2230823
2022-01-29 16:00:00,0.0,0.0,2.8446124,69.635765,165.35063,0.09297717,1.2383772
2022-01-29 17:00:00,0.0,0.0,3.0653534,69.00371,167.38828,0.05401871,1.2784476
2022-01-29 18:00:00,0.0,0.0,3.224837,68.102036,169.20923,0.0403422,1.2999455
2022-01-29 19:00:00,0.0,0.0,3.305428,67.269585,170.14311,0.03976439,1.330011
2022-01-29 20:00:00,0.0,0.0,3.2675872,66.77046,170.60382,0.039268218,1.3414148
2022-01-29 21:00:00,0.0,0.0,3.1426108,66.47292,171.07079,0.037137978,1.331247
2022-01-29 22:00:00,0.0,0.0,2.993307,66.28248,170.72375,0.033224046,1.3096683
2022-01-29 23:00:00,0.0,0.0,2.8474824,66.168076,169.46642,0.027671356,1.2785952
2022-01-30 00:00:00,0.0,0.0,2.6791842,66.06749,168.21083,0.023591632,1.2687252
2022-01-30 01:00:00,0.0,0.0,2.532767,65.9345,167.49794,0.021229155,1.2496272
2022-01-30 02:00:00,0.0,0.0,2.3934002,65.806435,166.48186,0.019327391,1.2363225
2022-01-30 03:00:00,0.0,0.0,2.2847943,65.72862,165.43318,0.01831265,1.2336849
2022-01-30 04:00:00,0.0,0.0,2.223945,65.63911,165.25096,0.018636439,1.2476913
2022-01-30 05:00:00,0.0,0.0,2.2349796,65.57117,165.43275,0.030185387,1.2850072
2022-01-30 06:00:00,0.0,0.0,2.2502522,65.57407,165.29237,0.07324562,1.3079762
2022-01-30 07:00:00,0.0,0.0,2.2828665,65.759766,164.6022,0.13827218,1.3326843
2022-01-30 08:00:00,0.0,0.0,2.2889595,66.105064,164.28899,0.22444212,1.3455274
2022-01-30 09:00:00,0.0,0.0,2.2366343,66.84323,163.27678,0.3234518,1.3371683
2022-01-30 10:00:00,0.0,0.0,2.1008399,68.10733,161.72656,0.38083655,1.3133923
2022-01-30 11:00:00,0.0,0.0,1.9954175,69.295944,160.55925,0.37531245,1.2855159
2022-01-30 12:00:00,0.0,0.0,1.9486841,70.41615,160.1169,0.3347808,1.2623403
2022-01-30 13:00:00,0.0,0.0,1.9621894,71.36406,159.63791,0.27732757,1.2577512
2022-01-30 14:00:00,0.0,0.0,2.0513983,71.84571,159.77463,0.20645964,1.2616924
2022-01-30 15:00:00,0.0,0.0,2.2324848,71.83676,160.23303,0.13218719,1.2755395
2022-01-30 16:00:00,0.0,0.0,2.4466677,71.30189,162.27295,0.07267539,1.2870835
2022-01-30 17:00:00,0.0,0.0,2.7417204,70.21257,164.09927,0.033606958,1.3079038
2022-01-30 18:00:00,0.0,0.0,3.0387542,68.900734,166.12244,0.017362239,1.3199486
2022-01-30 19:00:00,0.0,0.0,3.215377,67.90335,167.39487,0.0153736,1.3289452
2022-01-30 20:00:00,0.0,0.0,3.2200797,67.35895,168.36768,0.014657805,1.3222926
2022-01-30 21:00:00,0.0,0.0,3.0940616,66.94472,168.09837,0.013164307,1.3147739
2022-01-30 22:00:00,0.0,0.0,2.9064145,66.71977,167.62408,0.010731392,1.2856656
2022-01-30 23:00:00,0.0,0.0,2.6988568,66.70476,166.8588,0.008255591,1.2597973
2022-01-31 00:00:00,0.0,0.0,2.4976456,66.614426,165.29884,0.0062375823,1.2299799
